0.37	-0.342779	-0.0426326	-0.0494612	-0.1706	0.249447
0.38	-0.343501	-0.0475708	-0.0550711	-0.1744	0.239012
0.39	-0.344235	-0.0524503	-0.0606849	-0.1782	0.228663
0.4	-0.344981	-0.057271	-0.0663024	-0.182	0.2184
0.41	-0.34574	-0.0620331	-0.0719238	-0.1858	0.208223
0.42	-0.34651	-0.0667364	-0.0775488	-0.1896	0.198132
0.43	-0.347293	-0.071381	-0.0831777	-0.1934	0.188127
0.44	-0.348088	-0.075967	-0.0888103	-0.1972	0.178208
0.45	-0.348894	-0.0804943	-0.0944466	-0.201	0.168375
0.46	-0.349713	-0.084963	-0.100087	-0.2048	0.158628
0.47	-0.350543	-0.0893731	-0.105731	-0.2086	0.148967
0.48	-0.351385	-0.0937246	-0.111378	-0.2124	0.139392
0.49	-0.352239	-0.0980175	-0.117029	-0.2162	0.129903
0.5	-0.353104	-0.102252	-0.122684	-0.22	0.1205
0.51	-0.353981	-0.106428	-0.128343	-0.2238	0.111183
0.52	-0.35487	-0.110545	-0.134005	-0.2276	0.101952
0.53	-0.35577	-0.114604	-0.139671	-0.2314	0.092807
0.54	-0.356681	-0.118604	-0.145341	-0.2352	0.083748
0.55	-0.357604	-0.122546	-0.151014	-0.239	0.074775
0.56	-0.358539	-0.12643	-0.156691	-0.2428	0.065888
0.57	-0.359484	-0.130255	-0.162372	-0.2466	0.057087
0.58	-0.360441	-0.134021	-0.168056	-0.2504	0.048372
0.59	-0.361409	-0.13773	-0.173744	-0.2542	0.039743
0.6	-0.362388	-0.14138	-0.179436	-0.258	0.0312
0.61	-0.363378	-0.144972	-0.185131	-0.2618	0.022743
0.62	-0.36438	-0.148505	-0.19083	-0.2656	0.014372
0.63	-0.365392	-0.151981	-0.196533	-0.2694	0.006087
0.64	-0.366415	-0.155398	-0.202239	-0.2732	-0.002112
0.65	-0.367449	-0.158757	-0.207948	-0.277	-0.010225
0.66	-0.368493	-0.162058	-0.213662	-0.2808	-0.018252
0.67	-0.369549	-0.165301	-0.219379	-0.2846	-0.026193
0.68	-0.370615	-0.168486	-0.225099	-0.2884	-0.034048
0.69	-0.371692	-0.171612	-0.230823	-0.2922	-0.041817
0.7	-0.372779	-0.174681	-0.236551	-0.296	-0.0495
0.71	-0.373877	-0.177692	-0.242282	-0.2998	-0.057097
0.72	-0.374985	-0.180645	-0.248016	-0.3036	-0.064608
0.73	-0.376103	-0.18354	-0.253755	-0.3074	-0.072033
0.74	-0.377232	-0.186377	-0.259496	-0.3112	-0.079372
0.75	-0.378371	-0.189157	-0.265242	-0.315	-0.086625
0.76	-0.37952	-0.191878	-0.270991	-0.3188	-0.093792
0.77	-0.38068	-0.194542	-0.276743	-0.3226	-0.100873
0.78	-0.381849	-0.197149	-0.282499	-0.3264	-0.107868
0.79	-0.383029	-0.199697	-0.288258	-0.3302	-0.114777
0.8	-0.384218	-0.202189	-0.294021	-0.334	-0.1216
0.81	-0.385418	-0.204622	-0.299787	-0.3378	-0.128337
0.82	-0.386627	-0.206998	-0.305557	-0.3416	-0.134988
0.83	-0.387846	-0.209317	-0.31133	-0.3454	-0.141553
0.84	-0.389075	-0.211579	-0.317107	-0.3492	-0.148032
0.85	-0.390313	-0.213783	-0.322887	-0.353	-0.154425
0.86	-0.391561	-0.215929	-0.328671	-0.3568	-0.160732
0.87	-0.392818	-0.218019	-0.334458	-0.3606	-0.166953
0.88	-0.394085	-0.220051	-0.340248	-0.3644	-0.173088
0.89	-0.395361	-0.222026	-0.346042	-0.3682	-0.179137
0.9	-0.396647	-0.223944	-0.35184	-0.372	-0.1851
0.91	-0.397941	-0.225806	-0.35764	-0.3758	-0.190977
